Id,Class,split,image,unknown_ratio,quality,pixel_sha256
B6dzEY3kKIn8me9McfGg,5,train,images/train/class_5/B6dzEY3kKIn8me9McfGg.png,0.841221,caution,5eacdf9ddaa7cc1381b87a7da0196db4aeaa3777d04fae43558af9622d25260b
B7O90Mfiz5EPpJyTdXFb,2,test,images/test/class_2/B7O90Mfiz5EPpJyTdXFb.png,0.004125,normal,141f71e4860920cde3dac4ce54ab271dd4429fa5da057497ccf5512f08903c2d
BAGfw1SeoPIqyhTErbit,4,val,images/val/class_4/BAGfw1SeoPIqyhTErbit.png,0.481265,normal,d677688e524faea4387e6f648ca6b76ff5f5e92b48d1551eea7ce2df6aba0ac6
BASrsZoQNCtedvFkT5Xz,6,val,images/val/class_6/BASrsZoQNCtedvFkT5Xz.png,0.045759,normal,472ee64d52cc4723a27f6c2f6fd752818096f0fb46cf5a5af3251f11cae1fa7c
BEcVolryIXTuDYLKbgGj,6,train,images/train/class_6/BEcVolryIXTuDYLKbgGj.png,0.001215,normal,a8341d937a04c343f7bbf6c55dc2be260441b51c5cc1bd08de27e607d67eedad
BEqMgotbrGVUiXsuFJWw,3,train,images/train/class_3/BEqMgotbrGVUiXsuFJWw.png,0.74235,caution,134b9b28ebea1a89e2878e4a1c6a2f6681b1d8110ed6fb9f1fdeb622762d4613
BK2Osv0kr1lnCpSDUaIf,6,train,images/train/class_6/BK2Osv0kr1lnCpSDUaIf.png,0.031505,normal,13abe58efe37033d6935a3222a0c069db21f5f754c870338fb841b129843c9bb
BKXtxeYlLsprabEWIQhn,5,train,images/train/class_5/BKXtxeYlLsprabEWIQhn.png,0.158968,normal,416950e1ff7d382d896790e4ee56ddd8f9ec37e27617e71dbb956d28a6f3559b
BL4IWnsa2AbXyoPHQ0kJ,1,train,images/train/class_1/BL4IWnsa2AbXyoPHQ0kJ.png,0.051305,normal,6d1db0b35352fa33e8b13d2b169c987af706ac873ab3281ae92b34bc6f79678a
BM9ri8vXtbxJNem6S4wg,8,train,images/train/class_8/BM9ri8vXtbxJNem6S4wg.png,0.067446,normal,80423409fbe768f6cf4aa98c94d66b98c9c948150a36b0d478d7b0a0dc04b8c6
BRHGMC6IkeKx4LjfPJ1Y,1,train,images/train/class_1/BRHGMC6IkeKx4LjfPJ1Y.png,0.010426,normal,370e26706d3a0ff0b3ba28a14bb62d0f0711efb5fa4c0cdc531395d5e121a768
BRcPd4zStO9XVsnayUYw,1,test,images/test/class_1/BRcPd4zStO9XVsnayUYw.png,0.159397,normal,2aae960ad59dd26d834e6b702aae2d0e1ba71cbf6b1004c6b1c4d7b8b20f1207
BTQCdlRynE0jZFomPDwq,2,train,images/train/class_2/BTQCdlRynE0jZFomPDwq.png,0.00889,normal,4f4c63a78d506e0ab8a9edcd6ae91ec03209c8db7e5d4f737e579d45fdb095b0
BdonVvH3SC2IFgc6NQTh,7,train,images/train/class_7/BdonVvH3SC2IFgc6NQTh.png,0.99242,review,54362e605370812f8dd062a332f0ebf00bf0f2d57e22699d535e7866a8572e79
Be50gvTzhjPKQ4m2FyLl,9,train,images/train/class_9/Be50gvTzhjPKQ4m2FyLl.png,0.006665,normal,27ea6968d2813285e86b48084a6c17adcb2733a18be29071ad80757f3243fa37
Bi0qfC3cKRzFTNxgjbrJ,1,train,images/train/class_1/Bi0qfC3cKRzFTNxgjbrJ.png,0.176652,normal,89e0ee00fbdcadf950f0961b1303f11b748babb79c4ba67da51e0b980b5944e5
Bj1A0a6Ec4MIUQzfsTg7,4,train,images/train/class_4/Bj1A0a6Ec4MIUQzfsTg7.png,0.536652,caution,ea19e59cb6844e361748b3d885d0b4f1563e81c334e831a049c71d4580130478
BpLKvjJNAdDqyMElYnR3,7,train,images/train/class_7/BpLKvjJNAdDqyMElYnR3.png,0.992399,review,88830b419d0cadb5b2a1d5150a9179795088cd19d3b9fd5da7cb44e680f240e3
BptGe4VriOWLUXmwoN81,1,train,images/train/class_1/BptGe4VriOWLUXmwoN81.png,0.111922,normal,c881097e93ae990f8916abf1b06b5e16aa3a95f0e679f4833d6278eb46aa0f06
BsouwtiGC4ULQcRpOWh0,8,train,images/train/class_8/BsouwtiGC4ULQcRpOWh0.png,0.070943,normal,c30071f0d12b8f6f04181bcbe7c650253bb3393ad36a8096dc350b07ab1e3760
BvwxC30DRuqGQag5ybjn,1,train,images/train/class_1/BvwxC30DRuqGQag5ybjn.png,0.099153,normal,3e13ece1a79d022f4975e3234e6db19d97840c592802f66ac48758ae728702de
BxPFmVlCKJpDQzIZcEAs,7,train,images/train/class_7/BxPFmVlCKJpDQzIZcEAs.png,0.99242,review,336fc48b79f32390d1743b313e5b1ed034449ad72997bc9b22c7b8bc6c816c39
BxhpgtQbsyuqY06HJ2OT,9,train,images/train/class_9/BxhpgtQbsyuqY06HJ2OT.png,0.566921,caution,4718c155ef40be46e9863b19e980a266b30d8e95cdf70950a4ed9a3d8102b045
ByY1Q4t83mnODGTj59op,8,train,images/train/class_8/ByY1Q4t83mnODGTj59op.png,0.374286,normal,5fc9d611a8ad86b9c92b30b0e0b381a835ac8b437717f7bd93a7e753ba0c3afa
Byt6LiXanHRvSsMEGFU9,8,train,images/train/class_8/Byt6LiXanHRvSsMEGFU9.png,0.274145,normal,f4d757c2ee7052acec2c145c0012eed688c569ef42c055ff1c202b0939458b0a
C1OlcN2H8W0YATqZxipn,1,train,images/train/class_1/C1OlcN2H8W0YATqZxipn.png,0.085156,normal,b84b749594bad084c5d32f89853ebfdbeb5e17eba6bef83d1d2f4ce40aecadab
C1XFOqQ7ifPH23LaZolY,1,test,images/test/class_1/C1XFOqQ7ifPH23LaZolY.png,0.04337,normal,e37a1b9fee3550307a83026a4f97efe139b25064b6c27f08db006bddc1d4e8e0
C7zrE8PH5XKtM4n0uYkT,7,test,images/test/class_7/C7zrE8PH5XKtM4n0uYkT.png,0.99242,review,1d9d4c6ebc3bda22a926b290ea7c69aa01e3df292484cd0fc04e505ed061bc4b
CF6vmR5JGh0jw8eNoE1I,2,train,images/train/class_2/CF6vmR5JGh0jw8eNoE1I.png,0.00458,normal,cd7da73401a858b32e1226cbd6112ef6914be0a982f7f386329b0b8c543b619c
CFGqpn3MEZYvh9mHtL2N,8,test,images/test/class_8/CFGqpn3MEZYvh9mHtL2N.png,0.4002,normal,91eb594500d1a3dbc9ae722ea4cee76a716cde338a6ba1c5bda4984fa3a61c9c
CG6sL3Aug4yomNnztEIw,7,train,images/train/class_7/CG6sL3Aug4yomNnztEIw.png,0.992018,review,3b35915dc3ae4ef0a4ad9b1cb4957c30b558067649136dc9e5873eb09ed92f06
CGtMcxADYKyHhnTrebkz,6,train,images/train/class_6/CGtMcxADYKyHhnTrebkz.png,0.028376,normal,d56646f5c7b09480e6d184f3595ce69eefa74df0b4ae5b3a34438feef7f4e618
CITaOLPoy9vEpM0qe8X2,4,train,images/train/class_4/CITaOLPoy9vEpM0qe8X2.png,0.568359,caution,6b5f746b034d0682d15fbc45527b60b9a51ecfc047ceda55869e3835b80caaae
CJd8AaX1f4EqUVtj9Won,4,train,images/train/class_4/CJd8AaX1f4EqUVtj9Won.png,0.500755,caution,56d7fe108ef8d0dc9ba3987e0e499d4dae5b7dd285d5fbb125d410a42b438336
CLZ15SyTFMUBH3ldR427,9,test,images/test/class_9/CLZ15SyTFMUBH3ldR427.png,0.248302,normal,c3f29f88b548b5e0e50513951221cd296c030e2908d756af517c2be17299a31f
CMKGnmX4D3dQIzgxUAqT,1,train,images/train/class_1/CMKGnmX4D3dQIzgxUAqT.png,0.00118,normal,d1b267a757c3f25a45371a000da23fa16125f9a9d4e86a551fe7cf4972f4222d
COz1qc0Ds7RHkdbQBwvU,4,train,images/train/class_4/COz1qc0Ds7RHkdbQBwvU.png,0.523821,caution,0190f9190b94c6356b2f7d207e665efbb750b188faf9ec017adb5b6488082090
CR9GPyMf7ASTVdHWvoX2,1,train,images/train/class_1/CR9GPyMf7ASTVdHWvoX2.png,0.092147,normal,0b0de52fd4bc34445d9eab48037d19635c5c230220965144b11588978355f411
CRrAOvzk452LVZIGMWsq,5,train,images/train/class_5/CRrAOvzk452LVZIGMWsq.png,0.838011,caution,65958b114db627cdd7f005c3f01d6f0b2133a040c9428316b15fda576a953c97
CWDE4xUiRdwmFGAt80pn,6,test,images/test/class_6/CWDE4xUiRdwmFGAt80pn.png,0.030035,normal,494c87ef24312fc458d0ad1a5eee91af2db9aaa4647f9ab74224292582579d80
CX7ol6EGO5dcu8pPirjI,1,train,images/train/class_1/CX7ol6EGO5dcu8pPirjI.png,0.013672,normal,430088a635e7b0d61c0d4cc52bbaa5678c7bc045014cb3cb7877494c112e8ebc
CZ2gJmqpoi0PuKQnxfHw,9,train,images/train/class_9/CZ2gJmqpoi0PuKQnxfHw.png,0.023686,normal,64070a3627e6964d7817a177382b6122e5390cefe7c9adad896c967ea8c3a6bb
CZERL3GtjlXBSK2QidO6,4,test,images/test/class_4/CZERL3GtjlXBSK2QidO6.png,0.555994,caution,00a18b74e13224fef32b664f3407abd4c5c1f892ff9ac03b3ea4da7beb85c711
Ce3k2BNVSYobKq5zGTtI,9,train,images/train/class_9/Ce3k2BNVSYobKq5zGTtI.png,0.002044,normal,f3b16159bee416b23e5697d841c7b8f05b72094161ebe462f56eccfa7af0ed83
CmqH2NFrlY4EyvzkTW1S,1,test,images/test/class_1/CmqH2NFrlY4EyvzkTW1S.png,0.067404,normal,ea28b391c9dea8bd7e4295a3d7ae9702010e5515d92442595fba06adaaedb392
CnhXYK6fcAieFjQgJ4Hv,4,train,images/train/class_4/CnhXYK6fcAieFjQgJ4Hv.png,0.378815,normal,7daca572b864ba1ad4828afa62e4f7c3e88158cbb0f46ef6f612624213d9262f
CofyHkdmFVtYO5KWJn46,8,train,images/train/class_8/CofyHkdmFVtYO5KWJn46.png,0.070943,normal,0731aa5e5b41baee8d5be3c8fcac31c025341645e308100186407c610dfa4aad
CpqoJfz2l3hv9bsUOBHR,6,train,images/train/class_6/CpqoJfz2l3hv9bsUOBHR.png,0.028781,normal,6584a9cc0e7d62b99b088d76b1e4bc37e2ac8d318f7e675841510f77f52071a9
CvdWjIn9A4GkBbp1HF6T,4,train,images/train/class_4/CvdWjIn9A4GkBbp1HF6T.png,0.527851,caution,9b637b11ea524a569bdee3d4bf9d7f5fb3241a9d1570f718ff4c2de82273c31f
Cvi1y2efF0AhORZ75uNK,8,train,images/train/class_8/Cvi1y2efF0AhORZ75uNK.png,0.070943,normal,528625f83c2197dc182ff494f543e1da5b09de213bbd449deed85b37acf08797
D0xHyj1fV5sA3tN4JL26,6,train,images/train/class_6/D0xHyj1fV5sA3tN4JL26.png,0.042177,normal,b0a4ce9babac79b1549d2e746b6506fd7a38bcde1cc4c19d5e10fa4d16eb15b5
D14MK7pSBhfeR3WxHztw,2,val,images/val/class_2/D14MK7pSBhfeR3WxHztw.png,0.005463,normal,299255f4adc968368a974a375d04dca4e408a7e242ae39f77a12cf485715a816
D3P5wso2J0hYbKRIWaCL,6,train,images/train/class_6/D3P5wso2J0hYbKRIWaCL.png,0.022329,normal,0c59ef6647a1bdd2022f7c4593a6622e5c641b8b4e24c4d070e3eb214f40fec6
D3n6SdQlaemK42C9gfR0,6,val,images/val/class_6/D3n6SdQlaemK42C9gfR0.png,0.017012,normal,879606a0b91f3d51a011cf5aac2ce84253a310f70bcebfb49d0628698cbd7808
D3ukxpLVATJ8FR5m9Cjd,3,train,images/train/class_3/D3ukxpLVATJ8FR5m9Cjd.png,0.485961,normal,6f2450f9d17de7d62cac1bde7a30a363f9695fee9b92865809d303c0e347a668
D5Rb6TvCxzcwhUsF4J9A,3,train,images/train/class_3/D5Rb6TvCxzcwhUsF4J9A.png,0.635756,caution,a05b435083c0ca99133d236b37dbfbb88354d57a9961bd6ed958b1bf3e14265c
D6WLAbdEhBvgXrRMJkao,4,val,images/val/class_4/D6WLAbdEhBvgXrRMJkao.png,0.45667,normal,074c52d5b0a4d4ace943bfddfe69e4bc30c60a3b02609f0e3216e123571b2517
D6u5yVKshqgxUP3WkGf1,9,train,images/train/class_9/D6u5yVKshqgxUP3WkGf1.png,0.006435,normal,6c46b3081605038cd02ed80cfc0f3a26512a00ab9fb96a0f95f3d150546621c5
D95QEl8vuaTqdIAszekS,2,train,images/train/class_2/D95QEl8vuaTqdIAszekS.png,0.03615,normal,8ce9d670843fd2e2f930c92e7fea7cbb58e1245c22637fbf21291e1da441c39b
D9XrA6kMy2sh8ZYnjqiT,8,train,images/train/class_8/D9XrA6kMy2sh8ZYnjqiT.png,0.065861,normal,39e7fe5e0610d8b9d46f83f60cdaf604784ec25d56952ab66c50db2120109c53
DCbTkH41EJzSQtLAVFmp,2,train,images/train/class_2/DCbTkH41EJzSQtLAVFmp.png,0.007705,normal,6b85216698c7b204c1e031bd98fefb2ef368283271de33082718f06b35b14040
DEyOUKzN2g8suv96eYoC,5,train,images/train/class_5/DEyOUKzN2g8suv96eYoC.png,0.715561,caution,4b0d1d0462342106575f3c75cb4c581a1c3fbb592ce012e3395562a8eb4b9ae2
DF8mJsVZeA2E6INP03vc,6,train,images/train/class_6/DF8mJsVZeA2E6INP03vc.png,0.020379,normal,1c2ac99a398b12e0ce4311fa1cb86a2d881f8c4aa8c25c78355987b793a8b6c4
DIjcFZaN2Ly4VGnKdoql,9,test,images/test/class_9/DIjcFZaN2Ly4VGnKdoql.png,0.000301,normal,cc88d38c159afcf815d17dd63b313b93e8d86c8f4aeedd947d5e5ab3646de883
DPVTHpkfLrABWaqgoyjw,8,train,images/train/class_8/DPVTHpkfLrABWaqgoyjw.png,0.589741,caution,d4fc5aa4c78ec7c346fa933be2b0821e963b80a84c808d520c4694b13bed8753
DQ5fK17GCZbnJs6oNWva,2,test,images/test/class_2/DQ5fK17GCZbnJs6oNWva.png,0.005364,normal,33e4125652b791ccab80acf4c694f28cd583d3420f6085481fd7037c09a9329d
DRsZqtFbzNrucxWaJofL,4,train,images/train/class_4/DRsZqtFbzNrucxWaJofL.png,0.527539,caution,115097b5429efc8b5b927664db9cd8f5456c1ec47a51494ef1f1fa15d6689433
DUVqFkRTd3MnipSGWgbX,9,train,images/train/class_9/DUVqFkRTd3MnipSGWgbX.png,0.000286,normal,d660b7d7c0f03eb6d2ba96a5c6b42b390536a0ade46e61ac85fdfd0a5ebec0be
DVsfP6pU89nBdhZHqxI5,3,train,images/train/class_3/DVsfP6pU89nBdhZHqxI5.png,0.635993,caution,7141417d5b0b82a0afab33d70660093da2b671f4d201aa24e8b26be7d8ec0a55
DYzoP85CvmEU6BHWwVT0,3,train,images/train/class_3/DYzoP85CvmEU6BHWwVT0.png,0.635993,caution,36770c830699d71efb42c08ae3e0a307e797602613de05755fc661d6512a1b2d
DayOBihLJU5IkSjAgMmt,9,train,images/train/class_9/DayOBihLJU5IkSjAgMmt.png,0.000304,normal,b19978210d5567bd446aba45b5610fbe1ea5ec168fef5fc6fd6d3ea967a97924
Db0XpT26ZKq1d8eVPzfx,3,val,images/val/class_3/Db0XpT26ZKq1d8eVPzfx.png,0.485633,normal,f575967e35c450a18d03122707fdc0bd934574344a05c582deb0a79d83d2542d
DdQMyxkfHuoOFEURZTBi,1,train,images/train/class_1/DdQMyxkfHuoOFEURZTBi.png,0.078022,normal,1b8eb288c2176e440a82ed5ec6fdd4b7d1231c4229ab078334bed43053246d0c
DeNw5KicW6YRnFjQbmaE,1,train,images/train/class_1/DeNw5KicW6YRnFjQbmaE.png,0.022212,normal,bff62d74cbd063fbc039a8f4802cd3eec757f17aa0417b2b7b685ab0062a05c1
Di0ceNElhvZrdMRgbyYX,2,test,images/test/class_2/Di0ceNElhvZrdMRgbyYX.png,0.001158,normal,6dc2eb460868d1f63ea35918b4feead601f2aa312412dd0fb45f45315e40c58c
DibnkXflY49wcOpo7vyK,6,train,images/train/class_6/DibnkXflY49wcOpo7vyK.png,0.028501,normal,bdda3219b1a92ecf2308561d9ed85f6a9f3ed4b7849d9bcff68014adbb13e7e7
Dj3FqX9IAHco2tG1UOZS,5,train,images/train/class_5/Dj3FqX9IAHco2tG1UOZS.png,0.882362,caution,12e19afc88cd83b0309ebf53b58dbb9f0654a4c560a383d4271cbd63d70ef704
DkNYd806tFbgoJ4zf1UA,8,test,images/test/class_8/DkNYd806tFbgoJ4zf1UA.png,0.067446,normal,e75f23d93b292ec3a7f53004419c14e2fa0e9106ee5c88d544ee3e5e5054fe0a
DkaztyF2x9RE0sm5PMhA,3,train,images/train/class_3/DkaztyF2x9RE0sm5PMhA.png,0.74235,caution,efadff702e906ce1b8088244298aa63b7ee5e09c1903c2f7ecab2630a641dd01
Dn4rZAFdVq6gHktTziEC,7,test,images/test/class_7/Dn4rZAFdVq6gHktTziEC.png,0.994799,review,44be44699d08120b98e4b9cf9943f86d9d51caf956a947b0c17f4cedeaf59a19
DnSqtl6oksRxOwP8g0AM,8,train,images/train/class_8/DnSqtl6oksRxOwP8g0AM.png,0.770387,caution,6981f3ab355acfc750e16ced983e4452b0b52b2be7f5cb6fc2af9c5210359482
DohL5RXbrCuUNZtM28x7,6,train,images/train/class_6/DohL5RXbrCuUNZtM28x7.png,0.000705,normal,969ecaac267a8e0c39bf8cdb6a86dc9dd568f806bb23b94f1cab5264291992cd
DtFJrH7gBuWNsV0YCbvR,2,train,images/train/class_2/DtFJrH7gBuWNsV0YCbvR.png,0.0802,normal,b733424fb972b52eddd1314bf83f74ef456dabfa874e1ac9fe25ef7214c94252
E15YPWfDswVaxUlCdyoe,8,train,images/train/class_8/E15YPWfDswVaxUlCdyoe.png,0.737253,caution,52f509a0f4cc97856f230c8c9b8652433c83552948d6c5a667e98a2ec0978784
E1ALI9eYXgG2Nk0HOoby,1,train,images/train/class_1/E1ALI9eYXgG2Nk0HOoby.png,0.159103,normal,0c7870ff6cb712f4d550c5d70fc695180c08ea2d3a2619e9d67f8871f1d4771f
E4HJzxXgY8B19ZADdtoL,8,test,images/test/class_8/E4HJzxXgY8B19ZADdtoL.png,0.070943,normal,abc22ae0bf6506787f7e1d382427c74485f0515391829a1e2094d0e18d4b9f67
E5LXhtYsZMWfA4ebSVUk,3,train,images/train/class_3/E5LXhtYsZMWfA4ebSVUk.png,0.74235,caution,2a04c330f83d28869312902bc3d1b7e5bf96242b63564a550ed63d5f98e49429
E5SkPYDzxpyMwtXTWZ8a,2,train,images/train/class_2/E5SkPYDzxpyMwtXTWZ8a.png,0.006589,normal,7911761b82f10b9218248adf039cd6a46537c881f147c933bf5abd9e464c6e8d
E7QxgmVGInW4LClbyA5w,3,train,images/train/class_3/E7QxgmVGInW4LClbyA5w.png,0.635556,caution,3444d4e91b64db4cfe762cabeac4595f373632cfd9630fe30682fee195fcf940
EB0d2fJGLHam1tQCUDWu,5,train,images/train/class_5/EB0d2fJGLHam1tQCUDWu.png,0.707013,caution,dbf38d93fd2b0a66d95628d00fc096f64cc7cb854d402f27f0c0608c028c3186
EC82QvRNxyZOiAKhlo0V,6,train,images/train/class_6/EC82QvRNxyZOiAKhlo0V.png,0.001083,normal,22fe4428f8838c0190395241e38fb82b4652b9ddfef9e7b9cb8a87bd029c4ec2
EFyS8WGvdetUPbqiBhID,4,train,images/train/class_4/EFyS8WGvdetUPbqiBhID.png,0.435573,normal,5f0a0e3ca9649d199301bf6710e58fd17b1180644d8a2d2f9f34b318c9d27cce
EIhQGg69bACYPNXBSxy5,8,train,images/train/class_8/EIhQGg69bACYPNXBSxy5.png,0.000359,normal,ed1effdc039f0df30bbb04bc6cecf2d5a7923958b85f0b894b3295ea47b0dab9
EKmgShQsf6a9vY0znNlU,4,train,images/train/class_4/EKmgShQsf6a9vY0znNlU.png,0.405356,normal,9c88f611fb40316b6ddcd7da653475a0565fe11ddfa0162bcb638a3019890080
EMo7F2Xe8pgWKZfwhHuV,9,train,images/train/class_9/EMo7F2Xe8pgWKZfwhHuV.png,0.001237,normal,da235c160a4c453785b5d27bb8646908678a2564053ee1cfe4d3cf054842b181
ENo8Xj5AOMHw2LDQuYB3,2,train,images/train/class_2/ENo8Xj5AOMHw2LDQuYB3.png,0.061552,normal,587efab0fb2e8d8a5dae6bd370bf93a111eeea1a23996754604f369885c1dbfd
EOeh6tPNzBog5vQRMF0r,6,train,images/train/class_6/EOeh6tPNzBog5vQRMF0r.png,0.341083,normal,9a3875e5cecab61fd9208f08a1911b81f409101cacd814309061f9948cb09568
EPz8I26gZmCOiGbWXwhx,3,train,images/train/class_3/EPz8I26gZmCOiGbWXwhx.png,0.635993,caution,0507bdf85a1182dc8dfd909fc1256dbd7dc8577eb20fb092c0c9f1c5b33e93c6
EWjvFU5GXeSaHzxBh0f9,7,val,images/val/class_7/EWjvFU5GXeSaHzxBh0f9.png,0.0,normal,a3cfa8694a258f5f352e93d9e48270068367a47b673d611284da7635ac2b2834
EXJvSznUcQjwyD4rGCNq,2,train,images/train/class_2/EXJvSznUcQjwyD4rGCNq.png,0.003312,normal,7304fa165fbd525ba7c07c3a81721caba51d592ae3c7aad5ec0256f04476acce
EYJryk0oKhPwRNbWuIUz,4,train,images/train/class_4/EYJryk0oKhPwRNbWuIUz.png,0.333368,normal,e11902bab3cb9aeeeb36024a9b737bb6cda3a4dbd0c0e939b43c8019111a5887
EYhwV1UDBWaJlxNveuRp,3,train,images/train/class_3/EYhwV1UDBWaJlxNveuRp.png,0.635119,caution,a5f36b06b5236b09fd434178152ae996935feb7583087b36f2d2491a7821f245
EdT3lQiGHbzmrX2L1NgD,4,train,images/train/class_4/EdT3lQiGHbzmrX2L1NgD.png,0.310181,normal,6d167b9097b7a8e7356880d7238003a4f21ffcf8bbe4d4b92a14bd29aec822ea
EgJw2tGHKzZ3YeR85aID,8,train,images/train/class_8/EgJw2tGHKzZ3YeR85aID.png,0.070943,normal,b0f5efff07eb3e04291c7fd524e405243e8ffd45ac7a4824fb8d2b6e78a03cb4
EjnR6Llw4p7sQkJWYiBq,6,train,images/train/class_6/EjnR6Llw4p7sQkJWYiBq.png,0.032237,normal,984ef34d9ff093159918ecf48607dd40696957e1c370406c100ce17a81d3078f
EpVF6whltPArouQzvC34,6,train,images/train/class_6/EpVF6whltPArouQzvC34.png,0.039349,normal,245399b973c208b5f9d61a77be5c67102fb66b407db66abb91b1a549b9e40712
Er6sn81fNIRqa2Db5pTu,2,train,images/train/class_2/Er6sn81fNIRqa2Db5pTu.png,0.006778,normal,7af6fb5739fa0f422d8d28def42a7ccc0e59b902d3bbc210be985b2f64021c9f
EuH31db0IYoVintDaL9v,1,train,images/train/class_1/EuH31db0IYoVintDaL9v.png,0.128927,normal,7afd4eeaba48644f7baa09a2798798ad626a18cd35e168cd0b40403a2b1f89ca
Ewi4DkoMZnX32pfdhRem,6,train,images/train/class_6/Ewi4DkoMZnX32pfdhRem.png,0.001245,normal,bae651003c7d65481ae8786d4e01e89bba66642eb3b06b7830bd01e5b6b87f92
Ewn8395kMeDfBKxXJQd4,2,train,images/train/class_2/Ewn8395kMeDfBKxXJQd4.png,0.010759,normal,e94a17955b39fcea6a4db5f66591b9a460531263e741794f379be45087628e26
ExVywGIrOR8UiNtujSXh,6,train,images/train/class_6/ExVywGIrOR8UiNtujSXh.png,0.079434,normal,2f64c4afc39de41177d4e94a62955e3534d20d36251b4b26acab64743518c966
F1BvgrkuXq6zEfUsHAVG,1,train,images/train/class_1/F1BvgrkuXq6zEfUsHAVG.png,0.017703,normal,6367651716363f5be1cf65194281074e85606596c842e5d046641e434ec0d141
F58JACMhQPSYrdxqBW2p,7,train,images/train/class_7/F58JACMhQPSYrdxqBW2p.png,0.0,normal,21847e2d5f923ed498d8677e07b8faba5c6a727bb92a5a94cdf892661d76f83c
F6nOrb9ipd0SskWuJjUw,5,train,images/train/class_5/F6nOrb9ipd0SskWuJjUw.png,0.583789,caution,ce96487ee25c92d2ec5db222af5925d6b30fff033930ecb971bbdef4564c62f2
F8CeVXzxLhnjo0BHATPZ,6,train,images/train/class_6/F8CeVXzxLhnjo0BHATPZ.png,0.01328,normal,1e6fa516dc3586e46e0baaf8a48189dc2836f6eb7b4209ccde84a8e6a6e40db7
FAMI9aEG2hk8BKeNYzmZ,9,train,images/train/class_9/FAMI9aEG2hk8BKeNYzmZ.png,0.000385,normal,ad407bfe102cc1290f39e0b38553615ccc1f0135681a344891b158c1fae64899
FBUMp7LZTP5SD82xyAWG,6,train,images/train/class_6/FBUMp7LZTP5SD82xyAWG.png,0.051111,normal,4c156df5cad2e47c4be1e34a59d362cd05e45e19ea878035f193cfa8f62ae04d
FD0QUxGhmurO9Y6bITAj,4,train,images/train/class_4/FD0QUxGhmurO9Y6bITAj.png,0.517015,caution,c2e29a44a9712d7298275ee79a3732c4b267af2f6b3af30038169500b86eead8
FDHjobQnCUSs6atXldJL,7,train,images/train/class_7/FDHjobQnCUSs6atXldJL.png,0.99242,review,15ec4aa1734488dfb3d1ed7ba792c101eb7bcc0b8edbb1a18e55ef8340d7628e
FIxgyKhla8MGTcAf7Xur,8,train,images/train/class_8/FIxgyKhla8MGTcAf7Xur.png,0.644107,caution,8cc2889c5ce695b3dfe4bddb5968fa4520dc3e917b2aceb95e297b4ea2d74bb1
FNRvlymt10cLEBADOj9u,7,train,images/train/class_7/FNRvlymt10cLEBADOj9u.png,0.99242,review,5589cbfd06b738cd90848421dcb0e23165dad4f5088a812f5a53e9efebe4b277
FQLZtVfKGT83YewqPjiI,7,train,images/train/class_7/FQLZtVfKGT83YewqPjiI.png,0.99242,review,8a00681b7696d1c7c9bd5716e8830777dd1aa7a457a1530d9b53b8eddf6032ff
FQvbKakrJtVAs1oqd8cS,2,train,images/train/class_2/FQvbKakrJtVAs1oqd8cS.png,0.003897,normal,e98d18647c9ac6c04e3af9c513a43d96edfe23815c6b8eb422b68e1f0928b0bb
FR35AhkoUflSTdIs7bvi,2,train,images/train/class_2/FR35AhkoUflSTdIs7bvi.png,0.010957,normal,5572313d98e52f67513f7a96e694e4b0c0aab79b5cd38c797f07c3576eac86bb
FRzN6ZiS5KU3Iyql2sc7,9,train,images/train/class_9/FRzN6ZiS5KU3Iyql2sc7.png,0.020225,normal,fa669f27c45cf01ec90c5ecda98aebca8ea34b65d51093f4e88e52e868028e36
FSMegdBp4jGDmah6vCsr,2,train,images/train/class_2/FSMegdBp4jGDmah6vCsr.png,0.007474,normal,60fb6fdcd256495b33e4b76bb5eb0e9e6a3cf19022fb2e3f2df51883c942769e
FWdX4sHo6lDgZBzGKymf,1,train,images/train/class_1/FWdX4sHo6lDgZBzGKymf.png,0.001704,normal,4752e357b909a14f8795a90bb9f6929a7e688ef3d1dab835fdf0ab0602557511
FXGvem2ls1xYbt7rkN3u,7,train,images/train/class_7/FXGvem2ls1xYbt7rkN3u.png,0.387466,normal,7ce23317b01cf06e0e36a0dada05ec6b767bd33491a849bac4d5cf5e9303d9b7
FdiEeV3N8WtUSXjmcrxo,5,val,images/val/class_5/FdiEeV3N8WtUSXjmcrxo.png,0.681109,caution,f8b41a9aaf4c77cf5c136c346c7ef106ba9fc7b01897e3d9f04f07182aa33b1d
Fg8vNxDcn4oRuG3MZ0d1,3,train,images/train/class_3/Fg8vNxDcn4oRuG3MZ0d1.png,0.74235,caution,a7d4acfb14d348d5831c95d5f9918bbfbaaafde49e323924f55b6a03c7a88a01
Fi4uPsNg2TcG95h7JR0d,8,train,images/train/class_8/Fi4uPsNg2TcG95h7JR0d.png,0.047493,normal,c5dfeeedff3a0ab8b3150c53ffc4320901bd2ae0c0c045dcffbb8700b41c60e7
FiHCdZeLuSOWcQBv8yKm,9,train,images/train/class_9/FiHCdZeLuSOWcQBv8yKm.png,0.007623,normal,fff123eb1c34d092727eff48f75b60bd9913ac182a59eedc1e51674ac5d5cea4
